"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/2021","34,814.8","34,518.5","35,407.4","33,333.3","5.82M","0.00%"
"12/03/2021","34,814.8","36,222.2","36,296.3","34,814.8","4.89M","-2.89%"
"12/02/2021","35,851.9","35,592.6","36,963.0","35,592.6","7.77M","0.31%"
"12/01/2021","35,740.8","33,333.3","35,740.8","33,185.2","7.40M","6.98%"
"11/30/2021","33,407.4","35,481.5","35,481.5","32,963.0","8.53M","-4.45%"
"11/29/2021","34,963.0","34,444.5","35,555.6","34,444.5","3.25M","-0.63%"
"11/26/2021","35,185.2","36,370.4","36,444.5","35,185.2","4.48M","-3.46%"
"11/25/2021","36,444.5","36,666.7","36,666.7","35,666.7","5.81M","0.20%"
"11/24/2021","36,370.4","36,074.1","36,925.9","35,333.3","9.86M","0.82%"
"11/23/2021","36,074.1","35,185.2","36,074.1","34,444.5","10.47M","4.73%"
"11/22/2021","34,444.5","32,592.6","34,444.5","32,222.2","13.82M","6.90%"
"11/19/2021","32,222.2","31,777.8","32,963.0","31,740.8","4.26M","1.28%"
"11/18/2021","31,814.8","31,963.0","32,074.1","31,814.8","2.98M","-0.69%"
"11/17/2021","32,037.0","32,592.6","32,592.6","32,000.0","2.12M","-1.03%"
"11/16/2021","32,370.4","32,592.6","32,740.8","32,370.4","3.42M","-0.57%"
"11/15/2021","32,555.6","32,740.8","32,740.8","32,222.2","3.38M","1.03%"
"11/12/2021","32,222.2","31,925.9","32,444.5","31,629.6","1.87M","1.16%"
"11/11/2021","31,851.9","32,592.6","32,666.7","31,703.7","3.26M","-2.27%"
"11/10/2021","32,592.6","32,000.0","32,592.6","31,888.9","2.52M","1.38%"
"11/09/2021","32,148.2","32,592.6","32,592.6","32,000.0","3.17M","-0.91%"
"11/08/2021","32,444.5","32,481.5","32,629.6","32,370.4","6.15M","0.69%"
"11/05/2021","32,222.2","32,666.7","32,703.7","32,000.0","3.89M","-0.57%"
"11/04/2021","32,407.4","32,740.8","32,777.8","32,333.3","2.70M","-1.02%"
"11/03/2021","32,740.8","32,444.5","33,074.1","32,370.4","6.61M","0.91%"
"11/02/2021","32,444.5","32,222.2","32,740.8","32,148.2","6.43M","0.92%"
"11/01/2021","32,148.2","33,222.2","33,222.2","31,777.8","4.28M","-3.23%"
"10/29/2021","33,222.2","32,888.9","33,296.3","32,555.6","6.53M","1.01%"
"10/28/2021","32,888.9","32,222.2","32,963.0","32,222.2","7.25M","2.54%"
"10/27/2021","32,074.1","31,814.8","32,222.2","31,481.5","2.38M","1.88%"
"10/26/2021","31,481.5","31,037.0","31,518.5","30,888.9","2.85M","1.19%"
"10/25/2021","31,111.1","32,000.0","32,148.2","31,111.1","4.91M","-2.78%"
"10/22/2021","32,000.0","32,407.4","32,592.6","31,925.9","3.52M","-1.14%"
"10/21/2021","32,370.4","32,555.6","32,925.9","32,370.4","4.75M","-0.91%"
"10/20/2021","32,666.7","32,963.0","32,963.0","32,296.3","4.66M","0.46%"
"10/19/2021","32,518.5","32,518.5","32,777.8","32,074.1","2.37M","-0.23%"
"10/18/2021","32,592.6","32,444.5","32,814.8","32,333.3","7.26M","1.03%"
"10/15/2021","32,259.3","31,555.6","32,370.4","31,518.5","10.99M","2.96%"
"10/14/2021","31,333.3","31,259.3","31,592.6","31,111.1","4.77M","-0.24%"
"10/13/2021","31,407.4","31,481.5","31,703.7","31,333.3","3.12M","-0.70%"
"10/12/2021","31,629.6","32,000.0","32,074.1","31,629.6","2.52M","-0.93%"
"10/11/2021","31,925.9","31,185.2","31,925.9","31,148.2","6.70M","2.25%"
"10/08/2021","31,222.2","31,629.6","31,629.6","30,963.0","4.23M","0.36%"
"10/07/2021","31,111.1","31,444.5","31,444.5","30,963.0","6.32M","-0.71%"
"10/06/2021","31,333.3","31,481.5","31,963.0","31,037.0","11.34M","-0.47%"
"10/05/2021","31,481.5","31,333.3","31,555.6","30,814.8","12.54M","1.19%"
"10/04/2021","31,111.1","31,703.7","31,777.8","30,740.8","17.86M","-1.41%"
"10/01/2021","31,555.6","31,000.0","31,629.6","30,703.7","20.13M","2.40%"
"09/30/2021","30,814.8","30,444.5","31,000.0","30,444.5","8.54M","0.48%"
"09/29/2021","30,666.7","29,851.9","30,740.8","29,851.9","10.94M","1.72%"
"09/28/2021","30,148.2","29,259.3","30,148.2","28,963.0","7.34M","1.75%"
"09/27/2021","29,629.6","30,888.9","30,888.9","29,629.6","8.35M","-3.85%"
"09/24/2021","30,814.8","30,888.9","31,185.2","30,592.6","12.30M","0.12%"
"09/23/2021","30,777.8","29,963.0","31,111.1","29,333.3","24.26M","3.62%"
"09/22/2021","29,703.7","29,851.9","29,851.9","29,111.1","5.63M","0.25%"
"09/21/2021","29,629.6","29,333.3","29,925.9","29,259.3","8.93M","-0.25%"
"09/20/2021","29,703.7","30,370.4","30,963.0","29,259.3","12.07M","-1.72%"
"09/17/2021","30,222.2","28,740.8","30,222.2","28,592.6","15.98M","5.56%"
"09/16/2021","28,629.6","28,518.5","29,111.1","28,296.3","7.06M","1.05%"
